SleepTime,MoodScore,ActivityTime,Caffeine,PhoneTime,PM10,Temp,Humidity,profile_type
8.069352842201676,53.23454545119158,4.151756029218847,3,4.309001334539819,4,19.9,95.8,weekend_bonus_sleep
10.0,62.92139886313518,0.0,4,5.7451826572894005,9,21.5,90.1,weekend_bonus_sleep
9.126275166653578,70.33646614103841,6.677682761741803,3,3.9138448870933797,44,22.7,78.3,weekend_bonus_sleep
8.781529324857717,62.701659244990765,4.689169913749872,2,4.5173689157929715,28,21.1,61.5,weekend_bonus_sleep
8.728115147360409,66.64350015583207,1.9031778526895402,1,5.284088475886389,26,19.7,77.0,weekend_bonus_sleep
9.370498324547853,76.16128778832467,6.928640984445999,3,2.1308001685799405,24,18.4,59.5,weekend_bonus_sleep
8.650757659841645,65.06215197646858,4.605131791354585,4,4.444461236180113,17,18.2,53.8,weekend_bonus_sleep
9.329860692852952,76.05278206064102,3.463983801488996,0,4.872083999389582,19,17.5,66.3,weekend_bonus_sleep
8.833865561865117,58.611384314321604,3.2151754636980128,3,5.728380775727281,20,17.3,75.5,weekend_bonus_sleep
8.954104304095479,75.02154102712016,0.0,0,4.43939708031039,30,14.2,46.1,weekend_bonus_sleep
8.431266626850235,58.11229871923521,4.057065286790232,0,4.0485622736805436,22,15.5,55.3,weekend_bonus_sleep
9.934226086513185,71.72553304245119,1.8738675498565,0,4.3184228515410945,18,16.8,62.6,weekend_bonus_sleep
8.39624738200426,57.42849595276985,1.949357682820153,0,4.77709663771643,9,17.1,67.1,weekend_bonus_sleep
9.232481985285988,66.5584138291324,1.8270480784287595,3,4.15319057430403,10,17.4,68.1,weekend_bonus_sleep
9.270177552311635,68.83466647086698,4.375589871117671,3,5.7518185471115295,16,17.1,67.1,weekend_bonus_sleep
9.560923564279827,74.05627138874749,4.494863937928265,4,2.8656889430777683,20,17.6,57.5,weekend_bonus_sleep
7.934270728401588,66.46753414059323,1.0508373809283977,1,4.146027169701203,26,17.5,62.4,weekend_bonus_sleep
9.579726004235841,64.73599394369884,0.6089840891786524,2,5.849343012842179,33,17.5,69.6,weekend_bonus_sleep
9.255441186616459,71.04110730416524,3.022132359522121,2,5.886980739976181,26,14.7,84.9,weekend_bonus_sleep
9.197788119718078,66.21234927427255,3.1819180779139082,4,3.659966043078777,23,16.1,80.0,weekend_bonus_sleep
9.753491755183337,66.78280347640943,4.371810294397654,4,3.8700503470008165,43,14.7,57.0,weekend_bonus_sleep
8.238706353251683,55.767689279922095,2.6655262299604114,1,4.118803957410638,34,13.8,55.6,weekend_bonus_sleep
9.384377792832607,74.24650880041321,3.318336582746696,3,5.423804720033131,31,15.7,67.0,weekend_bonus_sleep
8.718351281591245,53.21821997262478,0.118704662206925,1,4.868147468814781,26,17.0,82.5,weekend_bonus_sleep
6.073654264971331,46.049680937278225,1.0975357896602351,1,5.663971941059098,19,11.6,46.9,weekend_bonus_sleep
9.007133044080204,65.77707175173074,3.407911116999686,4,4.866864675196734,16,10.4,54.8,weekend_bonus_sleep
8.33394554710594,59.58801199154085,0.7998121548276989,0,6.117136199688619,22,12.5,67.3,weekend_bonus_sleep
8.474153948358133,65.45169723563359,4.83912427088774,1,2.820958229174043,26,15.2,73.8,weekend_bonus_sleep
9.710479109002225,67.99128315312075,0.3784450119235929,2,6.423167411575227,31,15.6,78.5,weekend_bonus_sleep
9.759550420897005,70.78082162127954,4.206205670369143,4,5.704765217991013,34,16.6,78.6,weekend_bonus_sleep
10.0,61.6101578232196,2.1956675680967104,1,5.352977468602247,43,17.2,79.4,weekend_bonus_sleep
8.45490076832958,68.95805386215198,5.659755193866137,2,3.4713825318814244,26,15.7,71.1,weekend_bonus_sleep
8.839513288681927,68.0677485665873,1.9605618345994527,4,5.405363500265165,35,14.2,62.9,weekend_bonus_sleep
8.687278409430924,67.09062997159067,2.428959046696041,0,5.168302365726979,28,14.9,61.6,weekend_bonus_sleep
8.470307132945019,69.25622721436092,0.5839347687777132,0,4.36861784608396,39,15.1,72.0,weekend_bonus_sleep
8.06180548107531,58.99154121606803,3.5972211961064113,2,3.2900370327503876,47,16.5,76.0,weekend_bonus_sleep
10.0,69.09326013981924,4.262080944138345,1,6.079499309279761,49,19.0,81.8,weekend_bonus_sleep
9.239374010478189,59.728516321442825,3.849376386812684,0,3.805749385054176,39,20.8,70.9,weekend_bonus_sleep
9.390075676668742,68.61226979063981,2.1078076546124707,1,4.076607096310075,33,19.5,83.3,weekend_bonus_sleep
8.027957894054472,68.25404072563958,3.0588790430667667,0,4.071520292347773,43,17.4,75.5,weekend_bonus_sleep
9.524163888348173,67.33604533081152,0.41800813075386767,3,5.793877739195651,12,17.3,87.0,weekend_bonus_sleep
10.0,63.49445569058331,3.1378885164000696,4,5.677226585255283,19,13.3,84.9,weekend_bonus_sleep
8.618200008571435,67.48398309564828,2.9788337367494093,1,5.038943156579778,20,5.8,62.5,weekend_bonus_sleep
9.66223302532784,68.24816665625805,2.5817835351928857,3,5.100087671521479,24,8.4,55.1,weekend_bonus_sleep
9.707201571290632,69.60856625049114,1.057760098165688,2,4.42122861033386,28,11.4,73.1,weekend_bonus_sleep
9.035075913674186,65.52192600851535,4.653669185768134,4,5.236305550077192,16,3.4,53.1,weekend_bonus_sleep
8.442749343343973,62.24198724509476,4.719880640928519,2,5.46926193392007,18,1.7,47.9,weekend_bonus_sleep
6.840971341101807,60.56505695658777,0.3713349091114413,0,3.5087711751158746,18,1.2,53.8,weekend_bonus_sleep
9.564091186030991,68.69220738962528,5.453872907838136,1,3.7442649425397785,22,2.0,54.0,weekend_bonus_sleep
9.841388145867656,62.38416732537543,1.9803890519044547,2,6.1342560232592565,26,5.0,66.1,weekend_bonus_sleep
8.549410879338152,60.63317740885541,3.2103446563849385,3,4.262026106947343,43,7.0,71.4,weekend_bonus_sleep
9.862077784184882,74.68155659147568,2.9611717605114793,2,5.535280075986058,47,6.6,85.0,weekend_bonus_sleep
8.546635808986673,61.156220057407126,2.5301002343574135,2,3.352018084618711,18,1.6,59.3,weekend_bonus_sleep
9.766269180791207,66.6964008956758,5.493248072201383,4,5.139219926811378,21,0.6,58.9,weekend_bonus_sleep
7.676733284525915,64.85466075713114,3.963154566576933,3,5.162734484609989,40,5.9,68.3,weekend_bonus_sleep
9.532178081098078,71.22245401830973,2.1905174005797745,1,5.855942965707076,30,6.2,58.4,weekend_bonus_sleep
10.0,66.80727260051856,5.914268235985959,4,4.477566504567075,33,7.4,59.6,weekend_bonus_sleep
9.501945165955194,63.53693825353522,1.6399072366240988,1,3.8465513025709708,41,9.5,68.1,weekend_bonus_sleep
9.573334809341247,68.66119072154046,3.781925268711836,3,5.791012551773679,93,9.9,71.1,weekend_bonus_sleep
9.020351747623321,64.83407540710562,4.102199165482307,2,2.593852832468894,16,-1.5,51.8,weekend_bonus_sleep
9.770496245492108,63.54422886282268,1.1311097332338658,2,6.642213447259615,18,-1.3,42.8,weekend_bonus_sleep
9.100999710915252,60.6022076503676,2.54833767961001,3,6.184994691801972,24,4.0,43.6,weekend_bonus_sleep
8.927400555199927,51.03504589481359,2.392951087633015,2,6.238669652563419,42,6.2,82.9,weekend_bonus_sleep
8.317191289669767,70.96233973472654,4.0241998875380185,1,5.432503215902627,31,1.3,58.0,weekend_bonus_sleep
7.576061738019663,53.336655499644344,0.0,3,6.3975116457477865,17,-1.4,59.0,weekend_bonus_sleep
8.90189994590581,62.599144370579666,3.273597660692597,4,5.80567013456561,18,-4.3,48.5,weekend_bonus_sleep
9.866646783872374,69.73406007819536,0.12098641221045048,4,4.774498764560052,22,-3.2,55.3,weekend_bonus_sleep
9.180655289621278,71.30802482349651,2.4122872528758963,0,4.694573425580098,35,2.0,60.8,weekend_bonus_sleep
9.003350686649666,60.343418808265675,0.1690408495506568,3,4.4949755705366226,38,0.8,56.3,weekend_bonus_sleep
9.91449387703491,65.0236742604058,3.6029449657288195,3,6.547576796057513,43,2.7,59.5,weekend_bonus_sleep
8.537023218652292,74.98273878202995,4.5907802767733905,2,4.873813786387479,43,6.8,55.4,weekend_bonus_sleep
8.929613948015785,52.5213410990163,0.14335610839588364,2,5.348200046079438,67,6.1,76.1,weekend_bonus_sleep
8.59639854972912,62.82417250015717,0.8892265655051346,0,5.9068297355374355,62,6.6,64.0,weekend_bonus_sleep
9.699057843244221,66.47263455407901,5.084598454217154,2,4.827354868976045,80,11.2,73.4,weekend_bonus_sleep
8.446947564053032,65.21593574639398,3.6389284994137063,1,5.657205876943925,72,13.7,82.9,weekend_bonus_sleep
8.951439885716335,72.58923122310183,2.1895641700293753,4,4.503651626976299,78,11.4,67.9,weekend_bonus_sleep
9.118577025566491,79.74167613080095,2.2575395094787982,1,5.426684685402217,4,8.9,82.9,weekend_bonus_sleep
9.080204502284545,47.72314061337258,0.0,3,3.7947970453926088,7,5.4,75.6,weekend_bonus_sleep
9.854235435118984,78.86253768196109,3.27639338331403,1,4.343347081403745,12,6.8,74.1,weekend_bonus_sleep
10.0,70.03234641081727,3.5857323828936476,3,6.002310522717881,8,7.6,85.8,weekend_bonus_sleep
8.83213412443142,52.97220335255007,0.0,2,5.339745122311146,6,4.9,95.4,weekend_bonus_sleep
9.136281032761328,64.6499651208903,3.1873795178962103,0,5.496979180323737,19,-4.1,68.9,weekend_bonus_sleep
9.828704614203902,68.05346591571276,4.6945176701375555,0,4.796389846417658,13,-9.8,48.9,weekend_bonus_sleep
8.94230517723223,62.47137137746073,4.25530190536196,1,5.065424722055433,13,-7.7,45.1,weekend_bonus_sleep
10.0,70.07003062109325,5.108986718599916,1,5.197573668248344,24,-3.7,63.1,weekend_bonus_sleep
9.937769426035029,61.49443941896948,1.7600849380605945,2,4.297071011523336,41,-7.4,64.1,weekend_bonus_sleep
8.222332623181858,52.3254253089161,3.6089608396397503,0,5.319087850588431,20,-11.7,57.4,weekend_bonus_sleep
8.962684038084458,52.47971087623486,0.6505817695230172,4,4.509608065017668,21,-11.6,51.8,weekend_bonus_sleep
9.662766427357528,64.85529342324571,2.45443268450884,2,4.183516649507586,32,-6.8,53.4,weekend_bonus_sleep
10.0,58.82071118576491,1.7933150729807101,1,7.639686105245362,37,-2.2,73.4,weekend_bonus_sleep
7.636497034043339,48.78234359080016,0.055875843094694844,1,6.0311514158804815,43,-0.7,80.8,weekend_bonus_sleep
9.428878724196332,60.463107562444506,3.398345673234576,3,4.205411582381785,51,1.9,72.9,weekend_bonus_sleep
10.0,78.53887370367188,3.3052300624031394,3,4.550212136885652,83,1.5,76.6,weekend_bonus_sleep
9.130350838071122,58.98394188561612,1.4241533809795996,2,6.067986148695813,54,1.2,69.5,weekend_bonus_sleep
9.400790831864478,68.50821678260245,2.0193969051090432,3,4.133721687347305,45,1.3,71.0,weekend_bonus_sleep
9.593908893413795,65.802703839301,3.9707412938999487,0,5.437647299342051,39,0.6,92.0,weekend_bonus_sleep
9.759388926151505,56.607588482593364,3.9088859096646114,0,5.2997605529289515,22,2.1,95.5,weekend_bonus_sleep
9.961495967469846,56.74216326826098,5.414067559717927,4,5.723729034143024,22,3.3,83.4,weekend_bonus_sleep
7.954995453453241,62.58331665271533,3.408552447120426,1,4.5672595208022155,42,2.9,72.6,weekend_bonus_sleep
8.665302850917172,67.78465919368725,2.287271777046234,0,5.78462529843405,42,1.8,80.4,weekend_bonus_sleep
8.043166439624988,54.116857622000246,1.946255102414676,1,3.710727475842682,56,1.4,74.3,weekend_bonus_sleep
9.048625560661073,65.50910632822288,3.612312487109029,1,3.5790358175656323,89,5.0,77.1,weekend_bonus_sleep
10.0,57.15649502745016,1.960025914307319,4,6.792011833611728,25,0.7,63.9,weekend_bonus_sleep
9.144417567154838,61.31213387552528,0.0,1,5.831726461833129,24,-4.4,57.4,weekend_bonus_sleep
10.0,71.6469714291481,3.644325841091698,0,4.083010283813391,23,-4.7,57.8,weekend_bonus_sleep
9.503682988175328,59.63810534850733,2.6456586363866053,0,7.473222583236977,30,-0.6,84.0,weekend_bonus_sleep
9.600537483966528,65.51744816670775,2.516702366786712,0,4.991070913066691,70,-1.0,85.9,weekend_bonus_sleep
9.81339486455952,65.44644236934036,5.332375376043465,1,6.203713623290267,68,1.7,80.6,weekend_bonus_sleep
9.421011723116296,67.29688901706287,3.074447337922167,3,6.827373631923749,59,0.9,61.6,weekend_bonus_sleep
9.759317115111381,75.49438079485502,5.197252681662788,1,4.673050186545552,24,0.4,44.3,weekend_bonus_sleep
10.0,73.11169474919338,5.793307248833402,1,5.855248212829044,34,-0.6,74.5,weekend_bonus_sleep
8.257221918455741,61.3045469623946,1.637425408649924,0,5.258618980603971,22,-3.7,51.3,weekend_bonus_sleep
9.339556539695103,64.54031203350762,5.581782849783882,3,6.216962859164926,31,-2.1,49.8,weekend_bonus_sleep
9.168825727991491,60.458782798830754,1.3659423732994709,4,5.069201141771719,36,0.6,78.5,weekend_bonus_sleep
9.306066752740435,64.15460561449471,3.413241636354172,4,4.14654216449892,27,4.5,81.5,weekend_bonus_sleep
10.0,70.68034159186263,4.411075032362687,4,4.598482023445422,13,5.4,65.4,weekend_bonus_sleep
8.603411531742164,70.01680113540911,2.943871384654212,0,3.6670230412207765,4,3.4,69.5,weekend_bonus_sleep
8.094688247036416,54.374686360533325,2.1192997980578427,0,3.7585315546932527,9,1.7,75.8,weekend_bonus_sleep
8.354889815129832,49.88235375341986,2.498551277411072,1,4.675727780780339,34,-8.7,65.6,weekend_bonus_sleep
9.451831271418602,56.14333371573062,2.5577920192972994,3,6.10039562298762,23,-11.7,53.6,weekend_bonus_sleep
8.89562094407914,54.79640639100747,4.403598078607086,2,4.999243596490979,23,-8.0,52.0,weekend_bonus_sleep
9.054114054946492,65.05220967156927,2.371267191221982,0,5.350902456284029,23,-5.3,47.8,weekend_bonus_sleep
9.061822884058468,68.22606186305417,4.88618105243483,0,6.422379946431381,33,-1.7,62.5,weekend_bonus_sleep
8.798898000526652,57.46699290210515,3.49519645372191,2,5.19118936477336,50,-0.5,70.0,weekend_bonus_sleep
9.658304405543447,74.26815454912285,4.195580464333301,3,2.3079930164042146,31,-1.5,62.3,weekend_bonus_sleep
8.75533806122632,72.67915348789126,5.178412952756042,1,5.154191029628211,44,-0.4,66.6,weekend_bonus_sleep
9.593458150022562,73.59104036913492,0.8812857758594785,1,4.497656734636395,59,1.4,59.3,weekend_bonus_sleep
9.313455946627771,65.66155742177091,7.391733932231945,2,4.737933918007035,57,4.7,54.1,weekend_bonus_sleep
8.30462555308277,57.577555206095276,1.025651953826871,1,6.189672760197086,86,2.4,64.9,weekend_bonus_sleep
9.013465233810733,52.954101360849684,2.6973029640229536,0,5.992020596067693,38,3.1,65.5,weekend_bonus_sleep
10.0,72.66842806382886,5.895916653254556,0,6.0326181836044634,33,4.7,63.9,weekend_bonus_sleep
9.086469431576178,66.31558799015319,2.4605188852262936,3,6.713774868859289,23,7.3,60.9,weekend_bonus_sleep
10.0,68.27039158163869,1.2310985020305993,4,5.051372228337175,6,2.7,81.8,weekend_bonus_sleep
8.754571721921353,70.32725767700555,3.22274910591946,0,3.185978941061891,13,1.2,83.5,weekend_bonus_sleep
8.7502016751281,48.35240548110758,1.603585223497877,1,4.877739343763469,33,0.6,76.6,weekend_bonus_sleep
9.654289873450974,61.964726787343224,0.5675914034476954,1,4.724605368199237,39,0.6,66.9,weekend_bonus_sleep
8.693347483447019,52.44750717046916,3.3483793812758833,1,3.982727087712295,67,1.0,70.6,weekend_bonus_sleep
8.82570148829669,68.48694632692076,3.857250993467524,2,4.832882281220166,67,3.5,62.8,weekend_bonus_sleep
10.0,72.68592451775146,2.9193938595156084,4,5.190937741966229,69,8.2,70.6,weekend_bonus_sleep
10.0,61.44421354042055,2.495666220094408,3,5.44227917931032,53,12.9,76.4,weekend_bonus_sleep
9.233854319982264,65.60767215774761,2.031783136644803,2,4.3720857220235105,22,4.5,89.9,weekend_bonus_sleep
9.405837392054794,68.79572926603049,6.142933232928279,1,5.326108101417149,23,2.3,72.4,weekend_bonus_sleep
9.476415909796426,69.16581240397389,6.34532924638075,2,5.733840594323774,42,4.4,73.5,weekend_bonus_sleep
9.580158650350342,67.41704232906443,3.1579974368374355,0,4.672850250041834,39,6.2,81.4,weekend_bonus_sleep
8.943846508722782,71.453033595344,5.199301974405272,1,4.695252543255074,12,9.1,95.8,weekend_bonus_sleep
9.05197597933535,71.6279542504734,1.1914960796393772,1,4.959328936230769,29,4.3,86.3,weekend_bonus_sleep
10.0,62.0216981267523,1.7498378704218036,4,6.121027569804601,3,1.9,92.5,weekend_bonus_sleep
8.616223611156329,64.33834286326436,5.55171735468997,0,5.777436014595976,4,0.2,84.5,weekend_bonus_sleep
9.831418427052562,60.49604544578427,0.0879275940855253,3,4.906388496668637,8,1.8,68.8,weekend_bonus_sleep
9.398620399560254,63.6954021182916,0.28080574814242354,2,3.971310381304545,13,2.0,68.6,weekend_bonus_sleep
8.662052244399408,64.74403407827756,2.278748703010687,4,3.400249042276449,10,2.8,80.8,weekend_bonus_sleep
9.624055248293764,67.97261370132111,4.204820628377281,1,5.531595047972732,30,3.8,65.3,weekend_bonus_sleep
9.68711839679842,81.45842682692843,5.2774612262394776,3,4.976672847211723,16,5.3,52.0,weekend_bonus_sleep
9.719415825662193,66.49354146992525,1.912518329443176,3,4.589479400740744,31,6.4,59.5,weekend_bonus_sleep
9.630943010158488,69.80550989613056,0.03470417444367513,4,5.472334932503282,54,4.8,63.6,weekend_bonus_sleep
10.0,66.31670623466275,3.6345088593382964,2,6.145744739828087,36,-4.1,38.9,weekend_bonus_sleep
9.405767255397292,70.48920926663567,1.1781946862080355,1,3.2280596149296983,33,-0.5,60.4,weekend_bonus_sleep
9.389263252309291,59.076071756735786,4.03690069055452,4,4.98861638780617,112,4.0,71.5,weekend_bonus_sleep
7.732215707756808,62.61802422773058,3.2095178244313423,0,4.138542280879593,69,5.4,45.5,weekend_bonus_sleep
9.727941002994053,70.09733928320824,3.5869271955116013,3,6.155872400695899,41,8.0,45.1,weekend_bonus_sleep
9.741452307049315,72.41419893750125,2.5078281669533373,3,4.306890366883768,12,6.2,58.8,weekend_bonus_sleep
9.955508042306644,56.65332707874788,1.7591128835712144,3,4.4599066656425315,28,3.9,62.4,weekend_bonus_sleep
9.908095324202467,66.42974507901744,2.08243406783937,3,6.42867363825158,41,2.1,50.6,weekend_bonus_sleep
10.0,73.40148946689261,2.0590429919053643,4,4.2370829854745145,32,2.0,50.8,weekend_bonus_sleep
9.705496780475903,79.41532622887598,3.3016359292920363,4,5.601886988521768,30,4.2,54.0,weekend_bonus_sleep
8.308971822671172,65.22372169157735,2.627564333939902,0,4.708708794195248,34,6.2,62.3,weekend_bonus_sleep
10.0,68.10064340506793,3.5049872505887,2,7.004211458725335,28,6.6,78.0,weekend_bonus_sleep
9.408505417025662,79.89630469641095,2.2732969724823127,0,3.6082657054140563,44,6.5,57.6,weekend_bonus_sleep
8.396577794823965,62.13770404049557,3.781790741846711,1,5.470897214302672,59,8.5,58.3,weekend_bonus_sleep
10.0,71.31664682959322,2.0901984234524837,3,5.7321522994537055,50,8.9,68.5,weekend_bonus_sleep
7.575004906908847,52.27131350252507,2.562169785738889,1,5.1946136526469155,51,10.9,54.5,weekend_bonus_sleep
7.68366894444584,53.26899257989512,2.318123499656391,0,3.9160695947199367,96,8.8,48.0,weekend_bonus_sleep
9.515358701391731,80.21364250359926,3.047987787636902,3,5.852305984896578,18,7.1,28.6,weekend_bonus_sleep
8.977234991508318,66.9067814490464,1.4132590907105358,2,4.650302859827146,49,6.7,60.8,weekend_bonus_sleep
9.795148679915995,74.88567004814536,0.5591800525309978,2,4.688140929046128,39,4.4,46.5,weekend_bonus_sleep
9.09541153569859,61.07404729414611,2.2963922465398623,4,4.186180496219924,33,5.0,46.5,weekend_bonus_sleep
7.568142385173465,52.88019770431186,4.155003952283955,2,4.0031670104393715,41,10.4,57.0,weekend_bonus_sleep
9.07357952191553,63.052886317257965,5.960945802490425,4,4.995523042031002,59,13.0,66.0,weekend_bonus_sleep
9.007967990046247,65.86403741260847,6.666946995253691,3,5.111644917724269,29,16.2,42.5,weekend_bonus_sleep
8.692868768550161,69.74549683926467,2.7943609854379794,3,5.161686432859928,16,10.6,63.0,weekend_bonus_sleep
8.393890843668471,60.34578529532098,1.201043688514109,1,5.542519836638993,5,7.4,77.3,weekend_bonus_sleep
8.889659699780697,62.672790411470004,2.5446807332653325,4,6.351178310405819,23,10.4,68.4,weekend_bonus_sleep
9.09303436041252,70.07183443598656,4.80215785160931,2,4.684612251724156,24,10.3,81.8,weekend_bonus_sleep
10.0,63.56813392908264,2.8134577329089367,3,4.816472425037704,239,7.6,73.0,weekend_bonus_sleep
8.999527405443722,64.69220456375086,1.6963281487341657,0,4.051909123553921,89,8.8,56.5,weekend_bonus_sleep
8.575371429042,62.33511898511406,2.2449101499698205,1,4.543878222779771,38,10.6,39.9,weekend_bonus_sleep
8.952038735380489,75.17630273140608,7.386099295213851,4,5.003424189237343,38,12.2,32.0,weekend_bonus_sleep
10.0,72.00890970990245,2.383366357021044,1,4.932276357008039,48,15.4,37.5,weekend_bonus_sleep
10.0,78.6141409347691,4.81123754251752,4,3.6790319937860865,40,16.6,55.9,weekend_bonus_sleep
9.193965687163816,70.44729078779844,2.6977638364293757,0,5.539340890166529,29,15.5,52.1,weekend_bonus_sleep
9.738423152343376,64.63994750380377,2.2865994639291207,2,3.4610159903782387,39,14.0,51.3,weekend_bonus_sleep
8.807714937989449,69.56648115313004,1.738660005328964,2,2.378906364181748,66,12.7,48.6,weekend_bonus_sleep
8.800414699210235,52.47641660464847,2.48850745699744,3,3.8414782327042882,54,14.8,33.4,weekend_bonus_sleep
10.0,80.48631599663175,7.480954867786801,2,4.476695316413785,51,16.2,46.5,weekend_bonus_sleep
8.706399698286049,60.69709302294299,1.043980306269038,4,3.9639263938033413,37,15.3,32.4,weekend_bonus_sleep
10.0,67.85527542464558,1.5267847559701921,4,5.046634525620974,40,13.8,62.6,weekend_bonus_sleep
9.223329500203963,71.1159160946931,3.4994495880420153,2,3.8991036933702894,47,15.5,61.0,weekend_bonus_sleep
8.802537121729108,64.47163580883543,3.1324741980862707,4,5.660332011063568,48,17.2,59.6,weekend_bonus_sleep
8.372599201079787,68.22577181213978,3.8521273943434267,0,5.6066082381061335,37,19.1,52.4,weekend_bonus_sleep
9.893361800469215,75.13215922496767,5.155969757472915,4,4.097248394016373,41,20.8,47.1,weekend_bonus_sleep
9.40992064208249,67.14432482842726,1.5457355355889275,1,5.7542017553930025,20,16.0,77.4,weekend_bonus_sleep
10.0,75.35031974110207,6.961221548423976,3,5.922837066837918,71,13.3,82.6,weekend_bonus_sleep
7.984379585402913,61.13173409682091,2.492523168538758,1,4.3122341967364175,139,15.0,65.3,weekend_bonus_sleep
7.447240771135105,54.322577855125324,1.9074721884331005,4,3.5755731570024114,116,17.3,53.3,weekend_bonus_sleep
9.733824635934512,75.03041754907773,5.072154532734633,2,5.009632058031502,91,17.6,51.8,weekend_bonus_sleep
7.915448738733115,50.74206712362594,1.2116206937937566,2,4.163965005817607,64,14.9,77.3,weekend_bonus_sleep
8.335631597803305,64.96269383719552,4.329472971451671,4,5.406663599900721,13,17.2,65.5,weekend_bonus_sleep
9.136368481982503,66.55400587927522,3.6908984871247266,1,3.505296551857781,29,18.8,49.4,weekend_bonus_sleep
